Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2010-02-15,-0.9922627975234413,-0.988554565026333,-0.9150972719359446,-0.9473176617429979,-0.944237624379454
2010-02-16,-0.9894577067706345,-0.9907607832613086,-0.9079410993152548,-0.9411345381915288,-0.9421309177696081
2010-02-17,-0.9902472501113637,-0.992024449859975,-0.9106443524260894,-0.9384363248994201,-0.9410116887054302
2010-02-18,-0.9898942846876492,-0.990191107458611,-0.9062614249125478,-0.9341643511903106,-0.948714395177287
2010-02-19,-0.9910645812761628,-0.9907711453135885,-0.9084135202574677,-0.9364128058851452,-0.9493069090851826
2010-02-22,-0.9922256347877191,-0.9902636121904833,-0.9066288411716885,-0.9368624799095353,-0.9491094187098917
2010-02-23,-0.9953465135802186,-0.9910611642410772,-0.9133913630510715,-0.9413592201534364,-0.951742814806806
2010-02-24,-0.9920026876699843,-0.9884924124687118,-0.9165407358675453,-0.9379866226840685,-0.949504408016878
2010-02-25,-0.9907580656100262,-0.9900668122213976,-0.9209498978632531,-0.9383239275365436,-0.9504919454573784
2010-02-26,-0.9883245729178431,-0.989859650200032,-0.9206262391182596,-0.9375369768506399,-0.9518086306712286
2010-03-01,-0.9842655730832224,-0.9834999183877254,-0.9154734330224741,-0.9336022798030439,-0.947529384474305
2010-03-02,-0.9843955913892022,-0.9824744900892353,-0.908151075304195,-0.9398978852902736,-0.9475952088951322
2010-03-03,-0.9839497410986313,-0.9821016142556235,-0.9044242434852328,-0.9398978852902736,-0.9489777698682373
2010-03-04,-0.9826679709512504,-0.979367138792983,-0.8963145509071364,-0.9379866226840685,-0.9487802367109234
2010-03-05,-0.9750144102645908,-0.9789735388548115,-0.8878986558616201,-0.9384363248994201,-0.9454226179696267
2010-03-08,-0.9748936643321672,-0.9777305963607049,-0.8894121117895342,-0.9379866226840685,-0.9470685279644684
2010-03-09,-0.9712340650305396,-0.9790667578132145,-0.8914154449372347,-0.9360755574145929,-0.9429209049399853
2010-03-10,-0.9695435340868126,-0.9773162821960026,-0.8771906481013535,-0.9341643511903106,-0.9426575559182487
2010-03-11,-0.9689305906443362,-0.9741364162898494,-0.8730876885730655,-0.9318035273235608,-0.9452909691279723
2010-03-12,-0.9679088131640166,-0.9759593966389335,-0.8744874283677226,-0.93079169733902,-0.9448959712645815
2010-03-15,-0.9704724413485752,-0.9766740917834041,-0.8887997068546946,-0.9305668462313443,-0.9454884680596678
2010-03-16,-0.9699058744221796,-0.975990472917744,-0.8870325508008967,-0.9296675827554481,-0.9415383696360939
2010-03-17,-0.9702123607917171,-0.9764565775877876,-0.8867176035060882,-0.9267445747375863,-0.9392999628461659
2010-03-18,-0.9697200460952687,-0.9749857588457846,-0.8859827376106029,-0.9269694258452621,-0.9435134017350716
2010-03-19,-0.9719492828998242,-0.9774820058862779,-0.8915816967892314,-0.9271941641890924,-0.9448959712645815
2010-03-22,-0.9696272051733106,-0.9773577106490643,-0.8937688048209097,-0.9270818513990999,-0.9430525794508535
2010-03-23,-0.9662741361861189,-0.9786110151954508,-0.9012048786724456,-0.923934048655485,-0.9406825067064618
2010-03-24,-0.965335985847399,-0.9798746719160882,-0.8939175002637214,-0.9265196390570265,-0.9446326136864402
2010-03-25,-0.9678624219996365,-0.9729452643010842,-0.8890621518079671,-0.9224726292194382,-0.944303474469495
2010-03-26,-0.9639148371306853,-0.9726034548682541,-0.8892284036599638,-0.9264073544579954,-0.944303474469495
2010-03-29,-0.96253095368779,-0.9725413023106328,-0.8894383462717003,-0.9271941641890924,-0.9428550890755627
2010-03-30,-0.9593171460835355,-0.9710290551155684,-0.8857115478299418,-0.9251706169838563,-0.9423942068965122
2010-03-31,-0.9601067040725642,-0.9718680454972526,-0.8853528763981897,-0.9305668462313443,-0.9439084081548671
2010-04-01,-0.9592057604144648,-0.9759697586912133,-0.8838831446072192,-0.9320284066221979,-0.9450934701962769
2010-04-02,-0.9592057604144648,-0.9759697586912133,-0.8838831446072192,-0.9320284066221979,-0.9450934701962769
2010-04-05,-0.9568649914578442,-0.9763012060717635,-0.8819497367014246,-0.93079169733902,-0.9433817528934172
2010-04-06,-0.9558897809214981,-0.9720855596928691,-0.8843905448589868,-0.9302295695698307,-0.9462126564784317
2010-04-07,-0.9549051808252003,-0.972800244959311,-0.888484759559886,-0.9298923210992784,-0.9454884680596678
2010-04-08,-0.9555089104873182,-0.9664923135303747,-0.8850291842759925,-0.9234843464401337,-0.9473318598733956
2010-04-09,-0.9537998933896765,-0.9674245228704619,-0.8861402112580072,-0.9187627268975953,-0.9466076800110365
2010-04-12,-0.9533354104621963,-0.9662437230559475,-0.8804450256008992,-0.9189875216233484,-0.9445667892656131
2010-04-13,-0.9532054214528154,-0.9673209418597791,-0.8681623481209977,-0.9175261303782629,-0.9421967165212214
2010-04-14,-0.95017748612037,-0.9630534950975145,-0.8662114505604256,-0.9133664694591459,-0.9407483396836936
2010-04-15,-0.9471773239636951,-0.9614583909963268,-0.8607000397872956,-0.9128043980718793,-0.9398924767540615
2010-04-16,-0.9485891417136547,-0.9652390089839882,-0.9001987896190954,-0.9150528527667139,-0.9461468406140091
2010-04-19,-0.9488956866763902,-0.9649697042830303,-0.9002425805104465,-0.9108932200385582,-0.9466735215446729
2010-04-20,-0.951199175710893,-0.9631363618816664,-0.8959209001658295,-0.9072958560343987,-0.9462785407940912
2010-04-21,-0.9376103145121728,-0.9608265626360081,-0.8965682510330202,-0.907632935359183,-0.9491752602435282
2010-04-22,-0.9308763154722224,-0.9570355825960668,-0.90290204272993,-0.9069586075638465,-0.948714395177287
2010-04-23,-0.9268265880111579,-0.9637267617889236,-0.904712989675079,-0.9117926526602226,-0.9502286049920465
2010-04-26,-0.9280619669941588,-0.9601222196657883,-0.9163920404247334,-0.9101062975436159,-0.9491752602435282
2010-04-27,-0.9349910374379773,-0.9653943805000124,-0.9186490736983177,-0.9130292491795551,-0.9522695042938745
2010-04-28,-0.9353996663996282,-0.9681599223634345,-0.9185353575650608,-0.9123547240474892,-0.9520719796929651
2010-04-29,-0.9288606801703481,-0.965694751601752,-0.9160770931299249,-0.9113428376810258,-0.9488460611317506
2010-04-30,-0.9358734217006647,-0.9704904457136525,-0.9215885372802588,-0.9165142158208381,-0.9550345834580617
2010-05-03,-0.9309878476242875,-0.9700864936012301,-0.9173018362451966,-0.9129167672437946,-0.9561537782966211
2010-05-04,-0.9381119601753753,-0.9780206152881936,-0.9384990975721972,-0.9211235507643452,-0.9613547888516456
2010-05-05,-0.9406103594824522,-0.9768812439267408,-0.9355333995080899,-0.924271268935076,-0.963000613282441
2010-05-06,-0.9496572957100551,-0.9791806909981483,-0.9452353515922101,-0.9340519256364728,-0.964975662494228
2010-05-07,-0.9593078737099792,-0.9830441757699617,-0.9500731436387796,-0.9427083267994909,-0.9665557052862193
2010-05-10,-0.942468130061079,-0.976508368093129,-0.9251316275924469,-0.9345015150879787,-0.9626056496446687
2010-05-11,-0.9401181619723994,-0.9773680727013441,-0.9361545492703183,-0.9351760966019673,-0.9636589430547592
2010-05-12,-0.9349446169769982,-0.973836035310081,-0.9393564578055318,-0.9288805756876217,-0.9618155940230545
2010-05-13,-0.9384090716332605,-0.9763219202982942,-0.9345535783141097,-0.9311289458095723,-0.9620130929547499
2010-05-14,-0.9426260680258238,-0.979367138792983,-0.937484297068662,-0.9346139970237394,-0.9731392597015398
2010-05-17,-0.9422544113720022,-0.9789735388548115,-0.9370993911547438,-0.9345015150879787,-0.9729417436570351
2010-05-18,-0.9439821782929487,-0.9816976522651722,-0.9454977965454827,-0.9368731360929232,-0.9757726472420495
2010-05-19,-0.9477161177143204,-0.983448137760413,-0.9489446270019875,-0.9409385264373075,-0.97445594491539
2010-05-20,-0.9575430612397061,-0.9885027745209916,-0.965933924117628,-0.9536993624261707,-0.9764310197963908
2010-05-21,-0.9533076226381265,-0.9853850512944307,-0.9685234610952057,-0.9567485531870059,-0.974653478072704
2010-05-24,-0.9491835550573181,-0.9860065274804984,-0.9640530519305732,-0.9631853953905665,-0.9770893324558997
2010-05-25,-0.9506140640373848,-0.9831684710071752,-0.9641317553770716,-0.965444027022446,-0.9749168099816312
2010-05-26,-0.951644996704865,-0.9848775181713255,-0.9655314951717286,-0.9774143884552375,-0.9745217778926218
2010-05-27,-0.943062631294539,-0.9812626238739393,-0.9524177253178623,-0.9662344733875564,-0.969584159141357
2010-05-28,-0.9397837998889952,-0.9825470046991363,-0.9566432125612034,-0.9684928794917453,-0.9719541891037254
2010-05-31,-0.9397837998889952,-0.9825470046991363,-0.9566432125612034,-0.9684928794917453,-0.9719541891037254
2010-06-01,-0.9361148842689129,-0.9848464418925149,-0.9594951611148499,-0.9674767644810802,-0.9756409812875859
2010-06-02,-0.933216923297549,-0.9816665858643905,-0.9498719458544318,-0.9610398095136743,-0.9747193024935312
2010-06-03,-0.933987834001369,-0.9791289004928069,-0.9391727162987578,-0.9565224616770311,-0.9748509941172088
2010-06-04,-0.9406383670310139,-0.9853332607890892,-0.9451915940780629,-0.9686059816286554,-0.9788010668715686
2010-06-07,-0.9453011258243513,-0.9861204606654321,-0.9567394056624792,-0.9742522928942217,-0.9827512080771655
2010-06-08,-0.9467965267710123,-0.9894039075822683,-0.9573867899068736,-0.9762850867347785,-0.9848579146870114
2010-06-09,-0.9524902914733274,-0.9903671833231371,-0.9668000291783514,-0.9798987451145946,-0.9866354820799121
2010-06-10,-0.9457003945226493,-0.9848775181713255,-0.9554359257235054,-0.977527180491573,-0.9837387369612614
2010-06-11,-0.9429139364067516,-0.9850639560881314,-0.9541324124073278,-0.9700739131767726,-0.9820270025455924
2010-06-14,-0.9421987624823653,-0.9842353277587269,-0.958777784874142,-0.971880812844084,-0.983672869758411
2010-06-15,-0.9371738391332542,-0.9811176144101948,-0.9458302334950686,-0.959684641810931,-0.9799860861309552
2010-06-16,-0.930151810581082,-0.9810554717306026,-0.9429607619094409,-0.9626207586258175,-0.9809736321278603
2010-06-17,-0.9258606498483681,-0.9821016142556235,-0.9440017968951422,-0.9620560936701074,-0.9780110198063591
2010-06-18,-0.923817036294531,-0.9821637569352158,-0.9440455877864933,-0.9612656473049971,-0.9774843816577184
2010-06-21,-0.9274397072332277,-0.9855611370369857,-0.9540799434429956,-0.9667991101523052,-0.9793935893358688
2010-06-22,-0.92402152655495,-0.9858097275114127,-0.9561007996226772,-0.9688317630380554,-0.9823561503189422
2010-06-23,-0.926696628298376,-0.9867004985204095,-0.9597751291001035,-0.9740264551028989,-0.9815003045021193
2010-06-24,-0.9285262887903449,-0.9899321549319041,-0.9658552206711297,-0.977527180491573,-0.9853187455276342
2010-06-25,-0.9306627432661401,-0.9871666031904531,-0.9679723033292909,-0.9828348337385198,-0.9855162701285435
2010-06-28,-0.9291766732862332,-0.9904811263860998,-0.9684971932358358,-0.9853192185888381,-0.9853845785048659
2010-06-29,-0.9404433102754451,-0.9999999999999999,-0.9840867505568193,-0.9966121794115068,-0.9894663685521172
2010-06-30,-0.9447530450518704,-0.9993267431866196,-0.992231489198878,-1.0,-0.9912439273886133
2010-07-01,-0.9475859968702444,-0.997565905517128,-0.9970081008309304,-0.9983060333238307,-0.9901247282718517
2010-07-02,-0.9490163007741187,-0.9994510384238332,-0.9995800813993232,-0.9970637704212681,-0.9909805869232815
2010-07-05,-0.9490163007741187,-0.9994510384238332,-0.9995800813993232,-0.9970637704212681,-0.9909805869232815
2010-07-06,-0.9474466475975104,-0.9984981148572152,-0.9999999999999999,-0.990852737818069,-0.9917047667856407
2010-07-07,-0.9381212618455305,-0.9950075059190135,-0.9876386190736,-0.9854322643438256,-0.9884788567808308
2010-07-08,-0.9386598651682628,-0.9921176688183779,-0.9820746725817301,-0.9841899732503017,-0.9905855633906767
2010-07-09,-0.9372387896930463,-0.9910404500145463,-0.9725127044902367,-0.9857709787443676,-0.9903222229253448
2010-07-12,-0.939402988048013,-0.9887099266643282,-0.9652165812541239,-0.9794470413409877,-0.9890713706887264
2010-07-13,-0.9445022222202691,-0.9844217755535617,-0.953520040849692,-0.9760592207524944,-0.9865696405462757
2010-07-14,-0.9436384852427905,-0.9847842992129225,-0.9516478467356184,-0.9725584389818976,-0.9858454350147026
2010-07-15,-0.9448275023580099,-0.9860686701600908,-0.9493033318109433,-0.9717679080439032,-0.9878863471511375
2010-07-16,-0.9462670639871411,-0.989766431241629,-0.9794063987804502,-0.9787694433941354,-0.9922972806935363
2010-07-19,-0.9502795701192854,-0.9882645362208154,-0.9736587107818062,-0.9749298344591513,-0.9895980516193902
2010-07-20,-0.9444186829684662,-0.9880988125305403,-0.9601775246687991,-0.9721067070173295,-0.9878863471511375
2010-07-21,-0.9422358812731892,-0.9908643642719914,-0.9637556276677459,-0.9761721255526751,-0.9901905783618927
2010-07-22,-0.9377961721356824,-0.9881298888093509,-0.9573605554247075,-0.9680413166729451,-0.9890713706887264
2010-07-23,-0.9369415756970649,-0.9893728313034575,-0.9527676519222256,-0.9683801156463713,-0.9902563985045176
2010-07-26,-0.9375546363259369,-0.989859650200032,-0.9537212386340398,-0.9651051998580586,-0.9890055248768876
2010-07-27,-0.9330962506066227,-0.9911750974260108,-0.9505193300988263,-0.964427658293129,-0.9895980516193902
2010-07-28,-0.9359941676330883,-0.9911750974260108,-0.9577629843706068,-0.9667991101523052,-0.9917705954846702
2010-07-29,-0.9386413790143482,-0.9914547641792485,-0.9572030817773032,-0.9658955898412462,-0.9983541156743722
2010-07-30,-0.9394401507837353,-0.9903879074276968,-0.9573255761151527,-0.9683801156463713,-0.9979591006981721
2010-08-02,-0.9351675787430324,-0.9881298888093509,-0.9524614494548058,-0.9625077692527528,-0.9980249336754039
2010-08-03,-0.9350931653817911,-0.985695794326479,-0.9529688830837771,-0.964427658293129,-0.9996049850237999
2010-08-04,-0.9341179401971456,-0.9803511287603828,-0.9385428217091407,-0.9692834950026237,-0.9971032463249445
2010-08-05,-0.9353067229395738,-0.9800921861117047,-0.9369856416442831,-0.9733488853470079,-0.9963132292071512
2010-08-06,-0.9368022117760316,-0.9795846529885995,-0.9438793359344966,-0.9713162324612579,-0.9955890322319827
2010-08-09,-0.9352604782581883,-0.9790563957609347,-0.9393914704922904,-0.9706386627053669,-0.994996531158694
2010-08-10,-0.9374338318003156,-0.9778445295456386,-0.9408261562192985,-0.9767367341264627,-0.9976299315338106
2010-08-11,-0.9459977110567268,-0.9821016142556235,-0.951297920131255,-0.979108185985639,-1.0
2010-08-12,-0.9445115092421248,-0.9814076333376835,-0.9510617096601487,-0.983286565703088,-0.9994733105129316
2010-08-13,-0.9470100843287952,-0.9833445567497301,-0.9560132845943827,-0.9843029062414437,-0.9966424026497149
2010-08-16,-0.9483662092442195,-0.9819151664607887,-0.9566781584935544,-0.9831736890938686,-0.9982224411635039
2010-08-17,-0.9443443867936205,-0.979025329360153,-0.9523652563535301,-0.9793135571390263,-0.9974324283239129
2010-08-18,-0.9433227264996966,-0.9782070532049995,-0.9596876140718089,-0.9780647539334321,-0.9971032463249445
2010-08-19,-0.946285652679152,-0.9803614908126626,-0.9720927525123562,-0.9823790140845567,-0.993416492644905
2010-08-20,-0.9465084972587905,-0.9801646908435768,-0.9772980275724741,-0.9847630954944149,-0.9928239573459978
2010-08-23,-0.9500752702867595,-0.981366204884622,-0.97550463703651,-0.9841954704877636,-0.9938115076211052
2010-08-24,-0.9555275138276285,-0.9835102804400053,-0.9865975507106948,-0.9869200987106512,-0.9944698545062325
2010-08-25,-0.9527782330957526,-0.9811072523579151,-0.9837718366392145,-0.9862390332755537,-0.9931531350667638
2010-08-26,-0.9552024094694811,-0.9831684710071752,-0.9869562221424468,-0.9894178742676077,-0.9939431564627594
2010-08-27,-0.953957787409523,-0.9813247764315605,-0.9800887623343995,-0.9881690710620135,-0.9918364412965089
2010-08-30,-0.953140397651526,-0.9842767660898174,-0.9854602558693102,-0.9914613806734751,-0.994996531158694
2010-08-31,-0.9525830445054888,-0.9831995472859858,-0.9877960593438004,-0.993391418459935,-0.9970374047913081
2010-09-01,-0.9458675755643514,-0.9752654255990224,-0.9787765041908332,-0.9885095614931203,-0.9965765653942807
2010-09-02,-0.9441585731150093,-0.97244808335223,-0.9762832270689388,-0.9880555178697219,-0.995457379112126
2010-09-03,-0.9380283037371767,-0.9687399700964408,-0.9700544066778971,-0.984081917295472,-0.9932847967430252
2010-09-06,-0.9380283037371767,-0.9687399700964408,-0.9700544066778971,-0.984081917295472,-0.9932847967430252
2010-09-07,-0.9389198871319231,-0.970366150476439,-0.9752159242238676,-0.9878284678670615,-0.9926922871133318
2010-09-08,-0.9341736769765793,-0.9683774464370799,-0.9698094847566059,-0.9881690710620135,-0.9905197304134449
2010-09-09,-0.9340342398140487,-0.9670930656118828,-0.9649103787867042,-0.9872607582875261,-0.9914414348767134
2010-09-10,-0.9337186275539493,-0.9649593422307504,-0.9649453914734627,-0.989077214690733,-0.992165619017275
2010-09-13,-0.9303468673366506,-0.9622352288203898,-0.959582609388737,-0.9747723597490865,-0.9884129895779804
2010-09-14,-0.9293995032175723,-0.9615308957281989,-0.9611923251723342,-0.9756805879506899,-0.9890713706887264
2010-09-15,-0.9273931256409547,-0.9618416288822184,-0.9610086170427639,-0.9746589193206403,-0.9889396790650489
2010-09-16,-0.921495105051012,-0.9590657249665164,-0.9606411674064195,-0.9722748097198207,-0.988873858922424
2010-09-17,-0.9226097234532897,-0.9588689249974307,-0.9526889484757273,-0.9735235847344537,-0.9890055248768876
2010-09-20,-0.9153090988937458,-0.9557822780496803,-0.9368281679968788,-0.9711394187517114,-0.9879521630155601
2010-09-21,-0.9148075118237411,-0.9563726779569375,-0.9322965450405254,-0.9743182315528041,-0.984133717711843
2010-09-22,-0.9111108669727868,-0.9552333164735136,-0.9300744243220884,-0.980449060870981,-0.9834753537139063
2010-09-23,-0.9100239924496805,-0.9541768118962128,-0.9322790220085442,-0.982492539085887,-0.9819611866811698
2010-09-24,-0.9068660241629558,-0.9460148139613531,-0.9201975756901941,-0.9785189385116372,-0.9777476964538364
2010-09-27,-0.9079434651812119,-0.9474234801457349,-0.9174680547199896,-0.9790865353273271,-0.9794594137566961
2010-09-28,-0.9119374998077411,-0.9470816707129048,-0.9203025469960624,-0.9796541885249398,-0.9796569126883915
2010-09-29,-0.9114638323965014,-0.9478170800839063,-0.9198476490858307,-0.9816977795036912,-0.9802494180398824
2010-09-30,-0.9148260565708536,-0.9498161461755452,-0.9215098004565566,-0.9818113608869441,-0.9815661460357559
2010-10-01,-0.9159685360386984,-0.9532860310091872,-0.9216585292765722,-0.9830601077106156,-0.9837387369612614
2010-10-04,-0.9195724278574914,-0.9515459174442551,-0.9245192226576073,-0.9883960928737128,-0.9844629253800252
2010-10-05,-0.9100054184059692,-0.9458698044976087,-0.9106268627713121,-0.9834006827146065,-0.9839362358929568
2010-10-06,-0.9097732721561755,-0.9515355553919753,-0.9140212242634846,-0.982492539085887,-0.9874913407313419
2010-10-07,-0.9097454403872073,-0.9506344223306987,-0.9178180147015567,-0.9813572044997003,-0.9880179917145896
2010-10-08,-0.9052405609654166,-0.9513801838759511,-0.9122715578644642,-0.9809030481124567,-0.9869646255750597
2010-10-11,-0.9040424472562343,-0.953990364101378,-0.9100932280373784,-0.9806759981097961,-0.9872938417996465
2010-10-12,-0.9010887055605384,-0.9504169081350822,-0.9078623958687565,-0.9779511725501792,-0.9859112594355297
2010-10-13,-0.8996025183942358,-0.9517737838141226,-0.9061914329162344,-0.9721612847184904,-0.9838045271564699
2010-10-14,-0.8975870002787572,-0.951400898102482,-0.908264791437452,-0.973409946969278,-0.9849895720850704
2010-10-15,-0.8860415915025801,-0.9419648813947049,-0.8553198014249962,-0.9698905027822717,-0.984133717711843
2010-10-18,-0.8830135829286374,-0.9430835286515981,-0.8410949712119112,-0.9667117463631019,-0.983672869758411
2010-10-19,-0.8909178932054009,-0.9481485373424854,-0.8497383319011452,-0.9748858565594554,-0.984133717711843
2010-10-20,-0.8899519550426112,-0.9481485373424854,-0.8496070927359071,-0.9725017187676746,-0.984133717711843
2010-10-21,-0.8908901493262296,-0.9416230818399037,-0.8460990151104775,-0.9712529437530417,-0.9854504285949071
2010-10-22,-0.8927942524760386,-0.9373142066245775,-0.8456265941682647,-0.97170698737644,-0.9807761331961647
2010-10-25,-0.8915216668124173,-0.9374488639140709,-0.84215349585239,-0.9738641597384443,-0.9800519276645916
2010-10-26,-0.8922554587254135,-0.9364648541906134,-0.8403163811794825,-0.965803574543421,-0.9803152852427328
2010-10-27,-0.8924598025028377,-0.9389921873879461,-0.8421797303345561,-0.9641005585686604,-0.9791960904041734
2010-10-28,-0.8948654634260527,-0.9396861584278571,-0.8403338374570561,-0.961489286201335,-0.9791302659833462
2010-10-29,-0.8988222913719612,-0.9413537672609169,-0.8446030488373408,-0.9570616701946482,-0.9793277478022324
2010-11-01,-0.8958500049291528,-0.9440986146538661,-0.8434657539959562,-0.95388274462971,-0.9791960904041734
2010-11-02,-0.8910387416759207,-0.9419959576735155,-0.8429408640894113,-0.9488874754254105,-0.9775502060785456
2010-11-03,-0.8878435081153777,-0.9379978254902376,-0.8389341310396028,-0.9529746010009907,-0.9769576750578407
2010-11-04,-0.8827628333385336,-0.937521368645943,-0.8353560614178598,-0.9517256568405897,-0.9768260091033771
2010-11-05,-0.8838217296096771,-0.9356155215127071,-0.8346473966273369,-0.9550180792158967,-0.9754434737994858
2010-11-08,-0.8824377875735839,-0.9343518647920697,-0.8331689533861815,-0.9554722074121791,-0.975114300356922
2010-11-09,-0.8847968962011247,-0.9361334068100632,-0.8348748956482583,-0.95388274462971,-0.9755751483103541
2010-11-10,-0.8829857511596693,-0.9329639029561897,-0.836572026328539,-0.9539962978220017,-0.974587602313449
2010-11-11,-0.8842675359553496,-0.9360298257993804,-0.8415498691221428,-0.9569480606204338,-0.9754434737994858
2010-11-12,-0.8922741206589215,-0.9408876625908733,-0.8537100856413988,-0.9616028112026653,-0.9711642276025622
2010-11-15,-0.8931936823056306,-0.9479102990423092,-0.8605512775900763,-0.9623976271667838,-0.9722175552382712
2010-11-16,-0.8982557830387634,-0.9490703846302928,-0.8708305885450737,-0.9650247428543843,-0.9747851354707631
2010-11-17,-0.8992681270142328,-0.9484799847230356,-0.870979350742293,-0.967766285654078,-0.9734025744976579
2010-11-18,-0.8919024347085011,-0.9424517101693082,-0.8595977242554659,-0.9646821944830994,-0.9707691955135528
2010-11-19,-0.8934815213899596,-0.9417784434778991,-0.8646105129814208,-0.9663955565406732,-0.9679382577029199
2010-11-22,-0.8873233470016615,-0.9360091214508786,-0.8642693645816499,-0.9659386938211405,-0.9678724332820927
2010-11-23,-0.8916238826460279,-0.9382774922434753,-0.871451738307302,-0.9729064845906444,-0.9699791741175571
2010-11-24,-0.8859858986680448,-0.9289036182152907,-0.8609887192227342,-0.9700508247794323,-0.9678065917484562
2010-11-25,-0.8859858986680448,-0.9289036182152907,-0.8609887192227342,-0.9700508247794323,-0.9678065917484562
2010-11-26,-0.8858001289343318,-0.9289554185986608,-0.8653366340495173,-0.9714216102747597,-0.9689257694742064
2010-11-29,-0.8840631921779253,-0.9265834667953813,-0.8722391065443232,-0.9707362880044994,-0.9679382577029199
2010-11-30,-0.8893761596875576,-0.9308198175227775,-0.895334729713156,-0.9713073241174732,-0.9688599621661884
2010-12-01,-0.884499740798341,-0.9296286655340122,-0.8877761615237707,-0.9623975989758224,-0.9649098466298054
2010-12-02,-0.8828742776008018,-0.9296493896385719,-0.8812411386653093,-0.9526882654066248,-0.963790651791246
2010-12-03,-0.8835338612287491,-0.930529798595289,-0.8802088485069967,-0.9512031655630493,-0.9610914227170999
2010-12-06,-0.8810166095602712,-0.9280749898858862,-0.8755197519032389,-0.9532593579015214,-0.9629348059744232
2010-12-07,-0.8828185847662666,-0.9294007991641449,-0.8678386559988004,-0.9529166967663911,-0.9598405533676722
2010-12-08,-0.880217837790884,-0.9298979801129991,-0.8648642131073045,-0.9488044248532925,-0.9589846562124216
2010-12-09,-0.8813788620058415,-0.931389503203504,-0.864024375905951,-0.9505177869108663,-0.9606305833200726
2010-12-10,-0.8806358416641875,-0.9305919511529102,-0.8634032595209266,-0.9475479255152516,-0.9600380608557723
2010-12-13,-0.879604806458611,-0.9320109892676006,-0.861294921690154,-0.9485759089206423,-0.9625398081110322
2010-12-14,-0.8808865619576924,-0.9323320844738998,-0.8610411881870664,-0.9443494636141025,-0.9624081164873547
