Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2010-01-04,6.470740795135498,6.695000171661377,15.66645336151123,23.431594848632812,0.42398810386657715
2010-01-05,6.481927871704102,6.734499931335449,15.597463607788086,23.43915367126465,0.43017932772636414
2010-01-06,6.37882661819458,6.612500190734863,15.204272270202637,23.295312881469727,0.4329310655593872
2010-01-07,6.367033004760742,6.5,14.850322723388672,23.05304718017578,0.42444664239883423
2010-01-08,6.409360885620117,6.676000118255615,15.048295021057129,23.2120304107666,0.4253638982772827
2010-01-11,6.352822303771973,6.515500068664551,15.025548934936523,22.91677474975586,0.4194020628929138
2010-01-12,6.2805585861206055,6.367499828338623,14.75983715057373,22.765363693237305,0.4051848351955414
2010-01-13,6.3691487312316895,6.45550012588501,14.67509937286377,22.97734260559082,0.4106883406639099
2010-01-14,6.332261562347412,6.367499828338623,14.744089126586914,23.43915367126465,0.4042677879333496
2010-01-15,6.226436138153076,6.35699987411499,14.497876167297363,23.363452911376953,0.39234378933906555
2010-01-18,6.226436138153076,6.35699987411499,14.497876167297363,23.363452911376953,0.39234378933906555
2010-01-19,6.501883029937744,6.380499839782715,14.688346862792969,23.545148849487305,0.3996817171573639
2010-01-20,6.401804447174072,6.289000034332275,14.508123397827148,23.159040451049805,0.3980764150619507
2010-01-21,6.291140556335449,6.330999851226807,14.572364807128906,22.719932556152344,0.3909679651260376
2010-01-22,5.9791107177734375,6.071499824523926,13.748235702514648,21.924997329711914,0.37743884325027466
2010-01-25,6.139963150024414,6.015500068664551,13.498022079467773,22.19754981994629,0.38385942578315735
2010-01-26,6.226739883422852,5.973999977111816,13.558512687683105,22.333829879760742,0.37170618772506714
2010-01-27,6.285395622253418,6.137499809265137,13.550514221191406,22.46253204345703,0.3817957043647766
2010-01-28,6.025671482086182,6.301499843597412,13.355293273925781,22.076419830322266,0.36895450949668884
2010-01-29,5.807066440582275,6.270500183105469,13.246559143066406,21.334476470947266,0.35290300846099854
2010-02-01,5.887797832489014,5.94350004196167,13.32354736328125,21.508609771728516,0.37996119260787964
2010-02-02,5.921963691711426,5.906000137329102,13.276054382324219,21.54645538330078,0.38385942578315735
2010-02-03,6.023857593536377,5.954999923706055,13.518518447875977,21.6751708984375,0.3870697319507599
2010-02-04,5.806764602661133,5.796999931335449,13.167571067810059,21.077077865600586,0.3645975589752197
2010-02-05,5.9098687171936035,5.869500160217285,13.280303955078125,21.213350296020508,0.37193548679351807
2010-02-08,5.869353771209717,5.8414998054504395,13.334794998168945,20.986225128173828,0.37124761939048767
2010-02-09,5.931941986083984,5.901500225067139,13.409034729003906,21.205774307250977,0.36826661229133606
2010-02-10,5.8995890617370605,5.868000030517578,13.359292984008789,21.190641403198242,0.37537503242492676
2010-02-11,6.0069260597229,6.004499912261963,13.408034324645996,21.28905487060547,0.3925730884075165
2010-02-12,6.058629035949707,5.982999801635742,13.32604694366455,21.145206451416016,0.39784708619117737
2010-02-15,6.058629035949707,5.982999801635742,13.32604694366455,21.145206451416016,0.39784708619117737
2010-02-16,6.149941444396973,5.876500129699707,13.530517578125,21.56354522705078,0.4051848351955414
2010-02-17,6.124239921569824,5.815499782562256,13.453278541564941,21.74610137939453,0.40908315777778625
2010-02-18,6.135729789733887,5.9039998054504395,13.578510284423828,22.03513526916504,0.38225430250167847
2010-02-19,6.0976338386535645,5.875999927520752,13.517019271850586,21.88300895690918,0.38019055128097534
2010-02-22,6.059838771820068,5.9004998207092285,13.568012237548828,21.852584838867188,0.38087841868400574
2010-02-23,5.95824670791626,5.861999988555908,13.374789237976074,21.548343658447266,0.37170618772506714
2010-02-24,6.06709623336792,5.986000061035156,13.28480339050293,21.776527404785156,0.37950265407562256
2010-02-25,6.107611656188965,5.909999847412109,13.158822059631348,21.753705978393555,0.3760630190372467
2010-02-26,6.186827659606934,5.920000076293945,13.168069839477539,21.806949615478516,0.371476948261261
2010-03-01,6.318957805633545,6.2270002365112305,13.315299034118652,22.073163986206055,0.38638174533843994
2010-03-02,6.314725399017334,6.276500225067139,13.524518013000488,21.647214889526367,0.3861524760723114
2010-03-03,6.3292388916015625,6.29449987411499,13.631003379821777,21.647214889526367,0.3813369572162628
2010-03-04,6.3709635734558105,6.426499843597412,13.86271858215332,21.776527404785156,0.38202497363090515
2010-03-05,6.620105266571045,6.445499897003174,14.103182792663574,21.74610137939453,0.39371970295906067
2010-03-08,6.624035835266113,6.505499839782715,14.05993938446045,21.776527404785156,0.3879869282245636
2010-03-09,6.743164539337158,6.440999984741211,14.00269889831543,21.905826568603516,0.40243327617645264
2010-03-10,6.7981953620910645,6.5254998207092285,14.409138679504395,22.03513526916504,0.4033505320549011
2010-03-11,6.818148136138916,6.678999900817871,14.526371002197266,22.19486427307129,0.39417824149131775
2010-03-12,6.851409435272217,6.591000080108643,14.486376762390137,22.263322830200195,0.3955540359020233
2010-03-15,6.7679572105407715,6.55649995803833,14.077437400817871,22.278535842895508,0.39349034428596497
2010-03-16,6.786400318145752,6.5894999504089355,14.1279296875,22.339378356933594,0.40724870562553406
2010-03-17,6.776423454284668,6.566999912261963,14.13692855834961,22.53714370727539,0.4150451719760895
2010-03-18,6.792449474334717,6.638000011444092,14.157925605773926,22.521930694580078,0.4003695845603943
2010-03-19,6.719882488250732,6.517499923706055,13.99794864654541,22.506725311279297,0.3955540359020233
2010-03-22,6.795471668243408,6.523499965667725,13.935457229614258,22.514324188232422,0.4019746482372284
2010-03-23,6.9046220779418945,6.4629998207092285,13.722989082336426,22.727298736572266,0.41022971272468567
2010-03-24,6.935161113739014,6.4019999504089355,13.931208610534668,22.5523624420166,0.3964713215827942
2010-03-25,6.852919578552246,6.736499786376953,14.069938659667969,22.826175689697266,0.39761772751808167
2010-03-26,6.9814229011535645,6.752999782562256,14.06518840789795,22.559959411621094,0.39761772751808167
2010-03-29,7.0264716148376465,6.75600004196167,14.059189796447754,22.506725311279297,0.4026625156402588
2010-03-30,7.131088733673096,6.828999996185303,14.165674209594727,22.643634796142578,0.4042677879333496
2010-03-31,7.105386734008789,6.78849983215332,14.175922393798828,22.278535842895508,0.39899376034736633
2010-04-01,7.134714603424072,6.5904998779296875,14.217916488647461,22.179649353027344,0.39486613869667053
2010-04-02,7.134714603424072,6.5904998779296875,14.217916488647461,22.179649353027344,0.39486613869667053
2010-04-05,7.210912227630615,6.57450008392334,14.27315902709961,22.263322830200195,0.40082812309265137
2010-04-06,7.242657661437988,6.7779998779296875,14.203418731689453,22.301355361938477,0.3909679651260376
2010-04-07,7.2747087478637695,6.743500232696533,14.08643627166748,22.324172973632812,0.39349034428596497
2010-04-08,7.255055904388428,7.047999858856201,14.185171127319336,22.75772476196289,0.3870697319507599
2010-04-09,7.310688495635986,7.002999782562256,14.153426170349121,23.077180862426758,0.38959208130836487
2010-04-12,7.325808525085449,7.059999942779541,14.316152572631836,23.06197166442871,0.39670059084892273
2010-04-13,7.330039978027344,7.007999897003174,14.66710090637207,23.160846710205078,0.40495565533638
2010-04-14,7.4286065101623535,7.214000225067139,14.722843170166016,23.44228172302246,0.41000041365623474
2010-04-15,7.52626895904541,7.290999889373779,14.880318641662598,23.480310440063477,0.41298142075538635
2010-04-16,7.480310916900635,7.108500003814697,13.75173568725586,23.328184127807617,0.39119720458984375
2010-04-19,7.470332145690918,7.121500015258789,13.750484466552734,23.609617233276367,0.38936275243759155
2010-04-20,7.395348072052002,7.210000038146973,13.873966217041016,23.853008270263672,0.39073848724365234
2010-04-21,7.837697982788086,7.321499824523926,13.855469703674316,23.830202102661133,0.3806490898132324
2010-04-22,8.056905746459961,7.504499912261963,13.6744966506958,23.875825881958008,0.38225430250167847
2010-04-23,8.18873405456543,7.18149995803833,13.622753143310547,23.548763275146484,0.3769802451133728
2010-04-26,8.148519515991211,7.355500221252441,13.28905200958252,23.662858963012695,0.3806490898132324
2010-04-27,7.922961711883545,7.10099983215332,13.224562644958496,23.465097427368164,0.36987170577049255
2010-04-28,7.9096598625183105,6.96750020980835,13.227811813354492,23.51073455810547,0.3705596923828125
2010-04-29,8.122519493103027,7.08650016784668,13.298050880432129,23.57919692993164,0.3817957043647766
2010-04-30,7.894237995147705,6.855000019073486,13.14057445526123,23.229310989379883,0.3602408170700073
2010-05-03,8.053275108337402,6.874499797821045,13.263056755065918,23.472707748413086,0.356342613697052
2010-05-04,7.821368217468262,6.491499900817871,12.657395362854004,22.917451858520508,0.3382272720336914
2010-05-05,7.740039348602295,6.546500205993652,12.742133140563965,22.704483032226562,0.3324947953224182
2010-05-06,7.445539951324463,6.435500144958496,12.464922904968262,22.042741775512695,0.32561561465263367
2010-05-07,7.131390571594238,6.249000072479248,12.32669448852539,21.45706558227539,0.3201122581958771
2010-05-10,7.679564476013184,6.564499855041504,13.039339065551758,22.0123233795166,0.33387047052383423
2010-05-11,7.756061553955078,6.5229997634887695,12.724385261535645,21.96668243408203,0.33020180463790894
2010-05-12,7.924472808837891,6.69350004196167,12.632898330688477,22.39262580871582,0.3366222679615021
2010-05-13,7.811696529388428,6.573500156402588,12.770129203796387,22.24050521850586,0.3359343707561493
2010-05-14,7.6744232177734375,6.426499843597412,12.68639087677002,22.00471305847168,0.29718145728111267
2010-05-17,7.686521530151367,6.445499897003174,12.697388648986816,22.0123233795166,0.29786941409111023
2010-05-18,7.630278587341309,6.314000129699707,12.45742416381836,21.851863861083984,0.28800925612449646
2010-05-19,7.508729934692383,6.229499816894531,12.358939170837402,21.576807022094727,0.29259538650512695
2010-05-20,7.188839435577393,5.985499858856201,11.873510360717773,20.71343231201172,0.28571611642837524
2010-05-21,7.3267130851745605,6.136000156402588,11.799520492553711,20.507129669189453,0.2919073700904846
2010-05-24,7.46096134185791,6.105999946594238,11.927251815795898,20.071624755859375,0.28342318534851074
2010-05-25,7.414394855499268,6.243000030517578,11.925003051757812,19.91880989074707,0.2909901738166809
2010-05-26,7.38083553314209,6.1605000495910645,11.885008811950684,19.108917236328125,0.292366087436676
2010-05-27,7.66021203994751,6.335000038146973,12.259703636169434,19.86532974243164,0.3095640242099762
2010-05-28,7.766945838928223,6.2729997634887695,12.138970375061035,19.7125301361084,0.30130910873413086
2010-05-31,7.766945838928223,6.2729997634887695,12.138970375061035,19.7125301361084,0.30130910873413086
2010-06-01,7.886377811431885,6.1620001792907715,12.057482719421387,19.781278610229492,0.2884678542613983
2010-06-02,7.980713367462158,6.315499782562256,12.332443237304688,20.2167911529541,0.2916781008243561
2010-06-03,7.955618381500244,6.438000202178955,12.638148307800293,20.52242660522461,0.29121941328048706
2010-06-04,7.7391276359558105,6.138500213623047,12.46617317199707,19.704877853393555,0.27746114134788513
2010-06-07,7.587343692779541,6.100500106811523,12.136221885681152,19.322858810424805,0.2637026309967041
2010-06-08,7.538664817810059,5.941999912261963,12.117724418640137,19.18532371520996,0.2563648819923401
2010-06-09,7.35331916809082,5.895500183105469,11.848763465881348,18.94083023071289,0.25017353892326355
2010-06-10,7.574346542358398,6.1605000495910645,12.173465728759766,19.101285934448242,0.26026302576065063
2010-06-11,7.66505241394043,6.151500225067139,12.210710525512695,19.605560302734375,0.26622506976127625
2010-06-14,7.688333034515381,6.191500186920166,12.077980041503906,19.483308792114258,0.2604924440383911
2010-06-15,7.8519062995910645,6.3420000076293945,12.447925567626953,20.30847930908203,0.27333366870880127
2010-06-16,8.080490112304688,6.34499979019165,12.529913902282715,20.109827041625977,0.269894003868103
2010-06-17,8.22017765045166,6.29449987411499,12.500168800354004,20.14803123474121,0.2802129089832306
2010-06-18,8.286702156066895,6.291500091552734,12.498917579650879,20.20151138305664,0.28204721212387085
2010-06-21,8.16877555847168,6.127500057220459,12.212209701538086,19.82712745666504,0.2753973603248596
2010-06-22,8.280045509338379,6.115499973297119,12.154468536376953,19.68960189819336,0.2650786340236664
2010-06-23,8.192964553833008,6.072500228881836,12.049483299255371,19.338138580322266,0.2680595815181732
2010-06-24,8.133404731750488,5.916500091552734,11.87575912475586,19.101285934448242,0.2547597885131836
2010-06-25,8.063858032226562,6.050000190734863,11.815268516540527,18.74217987060547,0.25407180190086365
2010-06-28,8.11223316192627,5.889999866485596,11.800271034240723,18.5740909576416,0.25453048944473267
2010-06-29,7.745477199554443,5.430500030517578,11.354836463928223,17.810029983520508,0.24031344056129456
2010-06-30,7.605185031890869,5.4629998207092285,11.122119903564453,17.5808162689209,0.2341221272945404
2010-07-01,7.512965679168701,5.547999858856201,10.985639572143555,17.69542694091797,0.23802034556865692
2010-07-02,7.466405868530273,5.456999778747559,10.912151336669922,17.779476165771484,0.2350393533706665
2010-07-05,7.466405868530273,5.456999778747559,10.912151336669922,17.779476165771484,0.2350393533706665
2010-07-06,7.5175018310546875,5.502999782562256,10.900153160095215,18.199703216552734,0.23251700401306152
2010-07-07,7.821065425872803,5.671500205993652,11.253350257873535,18.566442489624023,0.24375298619270325
2010-07-08,7.803532600402832,5.810999870300293,11.41232681274414,18.650493621826172,0.23641523718833923
2010-07-09,7.849792003631592,5.86299991607666,11.685537338256836,18.54352569580078,0.23733246326446533
2010-07-12,7.779342174530029,5.975500106811523,11.894006729125977,18.971391677856445,0.24168923497200012
2010-07-13,7.613349914550781,6.182499885559082,12.2282075881958,19.200605392456055,0.25040286779403687
2010-07-14,7.6414666175842285,6.164999961853027,12.28170108795166,19.437461853027344,0.252925306558609
2010-07-15,7.602761268615723,6.103000164031982,12.348690032958984,19.490947723388672,0.24581672251224518
2010-07-16,7.5559000968933105,5.924499988555908,11.488566398620605,19.017236709594727,0.2304532527923584
2010-07-19,7.425283432006836,5.997000217437744,11.652792930603027,19.27701759338379,0.23985478281974792
2010-07-20,7.616069316864014,6.005000114440918,12.037985801696777,19.46802520751953,0.24581672251224518
2010-07-21,7.687124729156494,5.871500015258789,11.935750007629395,19.19296646118164,0.23779098689556122
2010-07-22,7.831647872924805,6.003499984741211,12.118474006652832,19.74308204650879,0.24168923497200012
2010-07-23,7.859467029571533,5.94350004196167,12.24970531463623,19.72015953063965,0.23756173253059387
2010-07-26,7.839510440826416,5.920000076293945,12.222458839416504,19.941734313964844,0.24191857874393463
2010-07-27,7.9846415519714355,5.856500148773193,12.313945770263672,19.98757553100586,0.23985478281974792
2010-07-28,7.890307426452637,5.856500148773193,12.106975555419922,19.82712745666504,0.2322877198457718
2010-07-29,7.804134368896484,5.8429999351501465,12.122973442077637,19.88825798034668,0.20935703814029694
2010-07-30,7.778132438659668,5.894499778747559,12.119473457336426,19.72015953063965,0.21073289215564728
2010-08-02,7.917214870452881,6.003499984741211,12.258454322814941,20.11747169494629,0.21050359308719635
2010-08-03,7.919637203216553,6.120999813079834,12.243955612182617,19.98757553100586,0.20500020682811737
2010-08-04,7.951383113861084,6.379000186920166,12.656146049499512,19.659038543701172,0.2137138694524765
2010-08-05,7.912685394287109,6.391499996185303,12.700638771057129,19.383981704711914,0.2164655327796936
2010-08-06,7.864003658294678,6.415999889373779,12.503667831420898,19.521507263183594,0.21898794174194336
2010-08-09,7.914190769195557,6.441500186920166,12.631897926330566,19.567350387573242,0.2210516482591629
2010-08-10,7.843442916870117,6.5,12.59090518951416,19.154766082763672,0.2118794023990631
2010-08-11,7.56466817855835,6.29449987411499,12.291699409484863,18.99431800842285,0.20362435281276703
2010-08-12,7.6130475997924805,6.328000068664551,12.29844856262207,18.71161651611328,0.2054588347673416
2010-08-13,7.531713008880615,6.234499931335449,12.15696907043457,18.642852783203125,0.21531900763511658
2010-08-16,7.487567901611328,6.303500175476074,12.137971878051758,18.719253540039062,0.20981566607952118
2010-08-17,7.61848783493042,6.442999839782715,12.261202812194824,18.980422973632812,0.2125673145055771
2010-08-18,7.651745319366455,6.482500076293945,12.051983833312988,19.06491470336914,0.2137138694524765
2010-08-19,7.555294990539551,6.378499984741211,11.69753646850586,18.773019790649414,0.2265549898147583
2010-08-20,7.548040866851807,6.388000011444092,11.548808097839355,18.611717224121094,0.2286188155412674
2010-08-23,7.431933879852295,6.329999923706055,11.60004997253418,18.650121688842773,0.22517913579940796
